Brand,Year,Month,Grouping4,Grouping1,Grouping0,Giver,Receiver,Adjusted_Volume,Margin Revenue
BRAND1,2023,7,CAMPAIGN122,DIGITAL,HALO,BRAND9,BRAND1,194.72018,38712.73717
BRAND1,2023,7,CAMPAIGN123,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN124,DIGITAL,HALO,BRAND5,BRAND1,6364.78074,1265395.728
BRAND1,2023,7,CAMPAIGN124,TV,HALO,BRAND5,BRAND1,4413.487642,877454.9563
BRAND1,2023,7,CAMPAIGN125,DIGITAL,HALO,BRAND2,BRAND1,1487.496587,295732.3909
BRAND1,2023,7,CAMPAIGN126,DIGITAL,HALO,BRAND2,BRAND1,8.307595552,1651.650913
BRAND1,2023,7,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN137,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN138,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN139,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN14,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN140,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN141,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN142,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN143,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN144,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN16,TV,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND1,314.136078,62454.0683
BRAND1,2023,7,CAMPAIGN2,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN2,TV,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN21,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN22,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN25,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN3,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN30,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN33,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN36,TV,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN40,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN41,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN42,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN44,DIGITAL,HALO,BRAND2,BRAND1,683.305941,135849.5216
BRAND1,2023,7,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN50,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN53,DIGITAL,HALO,BRAND2,BRAND1,1255.616876,249631.8877
BRAND1,2023,7,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN53,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN54,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN55,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN56,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN57,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN58,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN59,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN6,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN60,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN61,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN62,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN63,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN64,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN65,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN66,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN67,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN68,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN69,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN7,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND1,174.344027,34661.71042
BRAND1,2023,7,CAMPAIGN70,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN71,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN72,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN74,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN75,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN76,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN77,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN78,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND1,212.1352801,42175.07062
BRAND1,2023,7,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN81,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN82,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN83,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN84,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN85,DIGITAL,HALO,BRAND4,BRAND1,0.034253555,6.810022775
BRAND1,2023,7,CAMPAIGN86,DIGITAL,HALO,BRAND4,BRAND1,0.972521333,193.3490548
BRAND1,2023,7,CAMPAIGN87,DIGITAL,HALO,BRAND4,BRAND1,0.025259084,5.021812713
BRAND1,2023,7,CAMPAIGN88,TV,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN89,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN90,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN91,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN92,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN93,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN94,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN95,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN95,TV,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN96,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN97,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN98,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,7,CAMPAIGN99,DIGITAL,HALO,BRAND4,BRAND1,1067.899434,212311.3799
BRAND1,2023,7,PROMO,COLGATEOTHERPACK,PROMO,BRAND1,BRAND1,12950.75488,2574767.39
BRAND1,2023,7,PROMO,COLGATESACHET,PROMO,BRAND1,BRAND1,2895.895098,575739.1236
BRAND1,2023,7,PROMO,DISCOUNT,PROMO,BRAND1,BRAND1,3049.89993,606357.1551
BRAND1,2023,7,TRADE,LOCALTHEMATIC,TRADE,BRAND1,BRAND1,8542.207342,1698294.587
BRAND1,2023,7,TRADE,MINMAXDISPLAY,TRADE,BRAND1,BRAND1,25529.67975,5075610.458
BRAND1,2023,7,TRADE,NPILISTING,TRADE,BRAND1,BRAND1,0,0
BRAND1,2023,8,BASE,BASE,BASE,BRAND1,BRAND1,654688.874,113821303.8
BRAND1,2023,8,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN1,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN10,DIGITAL,HALO,BRAND2,BRAND1,0.143263466,24.90236754
BRAND1,2023,8,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND1,328.4924201,57099.26753
BRAND1,2023,8,CAMPAIGN10,DIGITAL,HALO,BRAND4,BRAND1,32.67217517,5679.148609
BRAND1,2023,8,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND1,42.02614339,7305.075726
BRAND1,2023,8,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN10,DIGITAL,TARGET,BRAND1,BRAND1,54.04699406,9394.566158
BRAND1,2023,8,CAMPAIGN100,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN101,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN102,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN103,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN104,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN105,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN106,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN107,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN108,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN109,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN110,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN111,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN112,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN113,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN114,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN115,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN116,DIGITAL,HALO,BRAND4,BRAND1,3461.2038,601633.9788
BRAND1,2023,8,CAMPAIGN116,TV,HALO,BRAND4,BRAND1,1442.344658,250711.4883
BRAND1,2023,8,CAMPAIGN117,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN118,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN119,DIGITAL,HALO,BRAND2,BRAND1,3742.461952,650522.8832
BRAND1,2023,8,CAMPAIGN119,TV,HALO,BRAND2,BRAND1,2409.08442,418752.298
BRAND1,2023,8,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN120,DIGITAL,HALO,BRAND8,BRAND1,1124.589008,195478.5093
BRAND1,2023,8,CAMPAIGN121,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN121,DIGITAL,TARGET,BRAND1,BRAND1,568.5486613,98826.36594
BRAND1,2023,8,CAMPAIGN121,TV,TARGET,BRAND1,BRAND1,28089.60438,4882596.178
BRAND1,2023,8,CAMPAIGN122,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN123,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN124,DIGITAL,HALO,BRAND5,BRAND1,4343.344945,754969.673
BRAND1,2023,8,CAMPAIGN124,TV,HALO,BRAND5,BRAND1,4023.725668,699412.7546
BRAND1,2023,8,CAMPAIGN125,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN126,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN127,DIGITAL,HALO,BRAND6,BRAND1,1.939316783,337.0962647
BRAND1,2023,8,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN137,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN138,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN139,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN14,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN140,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN141,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN142,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN143,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN144,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN16,TV,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND1,90.73172152,15771.18534
BRAND1,2023,8,CAMPAIGN2,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN2,TV,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN21,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN22,DIGITAL,TARGET,BRAND1,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN25,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN3,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN30,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN33,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN36,TV,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN40,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN41,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN42,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN44,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN50,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN53,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN53,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN54,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN55,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN56,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN57,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN58,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN59,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN6,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN60,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN61,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN62,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN63,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN64,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN65,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN66,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN67,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN68,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN69,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN7,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND1,2248.376399,390817.6799
BRAND1,2023,8,CAMPAIGN70,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN71,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN72,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN74,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN75,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN76,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN77,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN78,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND1,107.7350124,18726.73438
BRAND1,2023,8,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN81,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN82,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN83,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN84,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN85,DIGITAL,HALO,BRAND4,BRAND1,0.638757455,111.0302114
BRAND1,2023,8,CAMPAIGN86,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN87,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN88,TV,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN89,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN90,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN91,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN92,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN93,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN94,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN95,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN95,TV,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN96,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN97,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN98,DIGITAL,HALO,BRAND4,BRAND1,0,0
BRAND1,2023,8,CAMPAIGN99,DIGITAL,HALO,BRAND4,BRAND1,2027.532567,352430.1244
BRAND1,2023,8,PROMO,COLGATEOTHERPACK,PROMO,BRAND1,BRAND1,18170.29299,3158399.881
